stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
7534,7534,"Ozerna Road & 159 Avenue",,  53.620218,-113.448408,,,0,
7535,7535,"62 Street & 144 Avenue",,  53.604945,-113.437904,,,0,
7536,7536,"66 Street & 129 Avenue",,  53.587610,-113.442692,,,0,
7537,7537,"94 Street & 147 Avenue",,  53.609363,-113.485022,,,0,
7538,7538,"94 Street & 140 Avenue",,  53.603321,-113.485590,,,0,
7540,7540,"94 Street & 179 Avenue",,  53.641688,-113.485864,,,0,
7541,7541,"69 Street & 132 Avenue",,  53.592169,-113.446955,,,0,
7542,7542,"88 Street & 130 Avenue",,  53.589078,-113.475912,,,0,
7543,7543,"77 Street & Delwood Road",,  53.596669,-113.459840,,,0,
7545,7545,"58 Street & 144 Avenue",,  53.606078,-113.432039,,,0,
7546,7546,"55 Street & 145A Avenue",,  53.609528,-113.424067,,,0,
7547,7547,"59A Street & 153 Avenue",,  53.616341,-113.432746,,,0,
7548,7548,"59 Street & McLeod Road",,  53.611293,-113.431580,,,0,
7549,7549,"69 Street & 144 Avenue",,  53.605245,-113.447581,,,0,
7550,7550,"40 Street & 139 Avenue",,  53.600318,-113.404908,,,0,
7552,7552,"95A Street & 129B Avenue",,  53.589152,-113.489462,,,0,
7554,7554,"Victoria Trail & 153 Avenue",,  53.615967,-113.376988,,,0,
7555,7555,"88 Street & 140 Avenue",,  53.602748,-113.474991,,,0,
7556,7556,"66 Street & 132 Avenue",,  53.592766,-113.442801,,,0,
7557,7557,"74 Street & 132 Avenue",,  53.592268,-113.456137,,,0,
7558,7558,"58 Street & 134 Avenue",,  53.595400,-113.430132,,,0,
7559,7559,"84 Street & 162 Avenue",,  53.622803,-113.472127,,,0,
7560,7560,"26 Street & 146 Avenue",,  53.610151,-113.378506,,,0,
7562,7562,"60 Street & 156 Avenue",,  53.617540,-113.435367,,,0,
7563,7563,"64 Street & Fort Road",,  53.586677,-113.438981,,,0,
7565,7565,"55 Street & 144 Avenue",,  53.607522,-113.425607,,,0,
7566,7566,"74 Street & 141 Avenue",,  53.603033,-113.455513,,,0,
7569,7569,"23 Street & 142 Avenue",,  53.605254,-113.377923,,,0,
7570,7570,"18 Street & 167 Avenue",,  53.628602,-113.367316,,,0,
7571,7571,"87 Street & 144 Avenue",,  53.605976,-113.473629,,,0,
7572,7572,"66 Street & 144 Avenue",,  53.604949,-113.444005,,,0,
7573,7573,"55 Street & 129 Avenue",,  53.587653,-113.425502,,,0,
7574,7574,"91 Street & 153 Avenue",,  53.615020,-113.480525,,,0,
7575,7575,"Victoria Trail & 139 Avenue",,  53.602621,-113.385298,,,0,
7576,7576,"72 Street & 149A Avenue",,  53.610991,-113.449152,,,0,
7577,7577,"55A Street & 162 Avenue",,  53.623654,-113.423760,,,0,
7578,7578,"76 Street & 141 Avenue",,  53.603705,-113.457564,,,0,
7579,7579,"97 Street & 135 Avenue",,  53.597191,-113.491770,,,0,
7580,7580,"60 Street & 156 Avenue",,  53.617305,-113.436012,,,0,
7581,7581,"92 Street & 140 Avenue",,  53.602763,-113.482174,,,0,
7582,7582,"55 Street & 145 Avenue",,  53.608201,-113.425735,,,0,
7583,7583,"59A Street & 159A Avenue",,  53.620359,-113.430792,,,0,
7584,7584,"66 Street & 153 Avenue",,  53.615183,-113.443037,,,0,
7585,7585,"90 Street & 132 Avenue",,  53.592074,-113.478571,,,0,
7586,7586,"76 Street & 144 Avenue",,  53.606814,-113.458412,,,0,
7587,7587,"18 Street & 153 Avenue",,  53.616047,-113.369603,,,0,
7588,7588,"82 Street & 134 Avenue",,  53.595717,-113.467131,,,0,
7589,7589,"82 Street & 139 Avenue",,  53.601781,-113.467241,,,0,
7590,7590,"55 Street & 146 Avenue",,  53.610877,-113.424413,,,0,
7591,7591,"Alberta Hospital",,  53.636877,-113.370817,,,0,
7592,7592,"82 Street & 130 Avenue",,  53.589095,-113.466325,,,0,
7593,7593,"62 Street & 149 Avenue",,  53.610272,-113.438687,,,0,
7595,7595,"Victoria Trail & 139 Avenue",,  53.603033,-113.385749,,,0,
7596,7596,"66 Street & 146 Avenue",,  53.607101,-113.442642,,,0,
7597,7597,"92 Street & 135 Avenue",,  53.596618,-113.482494,,,0,
7598,7598,"72 Street & 130 Avenue",,  53.588666,-113.452436,,,0,
7599,7599,"Ozerna Road & 158 Avenue",,  53.619500,-113.449531,,,0,
7602,7602,"Korea Road & Vimy Avenue Garrison",,  53.681821,-113.479711,,,0,
7603,7603,"Brintnell Boulevard & 157A Avenue",,  53.619706,-113.405225,,,0,
7604,7604,"51 Street & 162 Avenue",,  53.622446,-113.415239,,,0,
7605,7605,"87 Street & 137 Avenue",,  53.599445,-113.474091,,,0,
7609,7609,"82 Street & 173 Avenue",,  53.634513,-113.467556,,,0,
7610,7610,"Biscay Street & Arras Avenue Garrison",,  53.670974,-113.498541,,,0,
7613,7613,"73 Street & 161B Avenue",,  53.623626,-113.453227,,,0,
7614,7614,"64 Street & 164 Avenue",,  53.625614,-113.440214,,,0,
7616,7616,"76 Street & 167 Avenue",,  53.628625,-113.459111,,,0,
7617,7617,"90A Street & 137 Avenue",,  53.599625,-113.481380,,,0,
7618,7618,"18 Street & Henwood Treatment Centre",,  53.650470,-113.369342,,,0,
7619,7619,"82 Street & 167 Avenue",,  53.628805,-113.468674,,,0,
7620,7620,"Victoria Trail & 151 Avenue",,  53.613521,-113.380766,,,0,
7621,7621,"34 Street & Kirkness Road",,  53.609395,-113.393990,,,0,
7622,7622,"36 Street & 139 Avenue",,  53.602455,-113.396448,,,0,
7623,7623,"40 Street & 137 Avenue",,  53.597489,-113.402699,,,0,
7624,7624,"50 Street & 134 Avenue",,  53.595146,-113.413774,,,0,
7625,7625,"41A Street & 134 Avenue",,  53.594552,-113.404939,,,0,
7626,7626,"Clareview Road W & 129 Avenue",,  53.588222,-113.382652,,,0,
7627,7627,"31 Street & 132A Avenue",,  53.593349,-113.388938,,,0,
7628,7628,"40 Street & 134 Avenue",,  53.595308,-113.402323,,,0,
7629,7629,"Victoria Trail & 130 Avenue",,  53.588841,-113.385685,,,0,
7630,7630,"Homestead Crescent & Hooke Road",,  53.584527,-113.395050,,,0,
7631,7631,"Hooper Crescent E Ent & Hooke Road",,  53.584151,-113.387503,,,0,
7632,7632,"Victoria Trail & Hooke Road",,  53.584319,-113.383691,,,0,
7633,7633,"Hooke Road E Ent & Hermitage Road",,  53.580752,-113.376419,,,0,
7634,7634,"Victoria Trail & Hermitage Road",,  53.579333,-113.380697,,,0,
7635,7635,"Hyndman Road & Hyndman Crescent",,  53.577060,-113.376119,,,0,
7636,7636,"Hooke Road & Hooke Road",,  53.583290,-113.378544,,,0,
7637,7637,"Howson Crescent & Hooke Road",,  53.583725,-113.381185,,,0,
7638,7638,"Victoria Trail & Hermitage Road",,  53.579561,-113.383864,,,0,
7639,7639,"Hooke Road W Ent & Hermitage Road",,  53.583215,-113.397174,,,0,
7640,7640,"Henry Avenue & Hermitage Road",,  53.585465,-113.405395,,,0,
7641,7641,"50 Street & Hermitage Road",,  53.589314,-113.415985,,,0,
7642,7642,"Hooke Road W Ent & Hermitage Road",,  53.582877,-113.396129,,,0,
7643,7643,"Huffman Crescent E Ent & Hermitage Road",,  53.580468,-113.389125,,,0,
7644,7644,"50 Street & 137 Avenue",,  53.598155,-113.413221,,,0,
7645,7645,"50 Street & Hermitage Road",,  53.589005,-113.418406,,,0,
7646,7646,"60 Street & 132 Avenue",,  53.592314,-113.434132,,,0,
7647,7647,"Manning Drive & 137 Avenue",,  53.599610,-113.424891,,,0,
7648,7648,"34 Street & 132A Avenue",,  53.592843,-113.392881,,,0,
7649,7649,"24 Street & 138A Avenue",,  53.600826,-113.379427,,,0,
7650,7650,"74 Street & 138 Avenue",,  53.601179,-113.455389,,,0,
7651,7651,"Ozerna Road & 159 Avenue",,  53.621242,-113.447811,,,0,
7652,7652,"50 Street & 129 Avenue",,  53.587330,-113.418455,,,0,
7653,7653,"31 Street & 132A Avenue",,  53.593234,-113.388846,,,0,
7654,7654,"Henwood Treatment Centre",,  53.648747,-113.376495,,,0,
7655,7655,"Clareview Road & 132A Avenue Nearside",,  53.593739,-113.384554,,,0,
7656,7656,"50 Street & 134 Avenue",,  53.594674,-113.413090,,,0,
7657,7657,"Hyndman Crescent W Ent & Hermitage Road nearside",,  53.578219,-113.379728,,,0,
7658,7658,"30 Street & Kirkness Road",,  53.610803,-113.386220,,,0,
7659,7659,"88A Street & 144 Avenue",,  53.606004,-113.476374,,,0,
7660,7660,"72 Street & 147 Avenue",,  53.608079,-113.449788,,,0,
7661,7661,"Hyndman Road W Ent & Hyndman Crescent",,  53.576838,-113.379290,,,0,
7662,7662,"Manning Drive & Miller Boulevard",,  53.606990,-113.413280,,,0,
7663,7663,"95 Street & 167 Avenue",,  53.628885,-113.487800,,,0,
7664,7664,"31 Street & 139 Avenue",,  53.603011,-113.391486,,,0,
7666,7666,"84 Street & 162 Avenue",,  53.623392,-113.472847,,,0,
7667,7667,"Victoria Trail & Hermitage Road",,  53.578745,-113.382537,,,0,
7668,7668,"28 Street & Clareview Road",,  53.589373,-113.384179,,,0,
7670,7670,"Ozerna Road & 162 Avenue",,  53.623039,-113.447144,,,0,
7672,7672,"88 Street & 156 Avenue",,  53.616537,-113.475879,,,0,
7673,7673,"Miller Boulevard & 145 Avenue",,  53.608599,-113.414205,,,0,
7674,7674,"84 Street & 160 Avenue",,  53.620809,-113.470801,,,0,
7675,7675,"77 Street & 161A  Avenue",,  53.622996,-113.461189,,,0,
7676,7676,"50 Street & McLeod Road",,  53.613962,-113.418053,,,0,
7677,7677,"84 Street & 160 Avenue",,  53.620694,-113.469601,,,0,
7678,7678,"81 Street & 164 Avenue",,  53.625481,-113.465884,,,0,
7679,7679,"32 Street & Kirkness Road",,  53.609563,-113.390478,,,0,
7680,7680,"25 St & Clareview Road E Ent nearside",,  53.590712,-113.378884,,,0,
7681,7681,"Ortona Road & Ubique Avenue Garrison",,  53.678277,-113.489369,,,0,
7682,7682,"Ozerna Road & 165 Avenue",,  53.626958,-113.448326,,,0,
7683,7683,"38 Street & 160 Avenue",,  53.622573,-113.402209,,,0,
7686,7686,"40 Street & Hermitage Road",,  53.586616,-113.407010,,,0,
7687,7687,"Clareview Road & 135 Avenue",,  53.596127,-113.383818,,,0,
7688,7688,"36 Street & 139 Avenue",,  53.602800,-113.395736,,,0,
7689,7689,"Victoria Trail & 137 Avenue",,  53.600389,-113.385962,,,0,
7692,7692,"Belvedere Station",,  53.588217,-113.433310,,,0,
7695,7695,"Manning Drive & Miller Boulevard",,  53.606839,-113.413734,,,0,
7696,7696,"40 Street & 134 Avenue",,  53.594973,-113.400689,,,0,
7697,7697,"97 Street & 144 Avenue",,  53.606718,-113.490785,,,0,
7698,7698,"43 Street & 134 Avenue",,  53.594781,-113.408428,,,0,
7699,7699,"34 Street & 139 Avenue",,  53.602716,-113.393208,,,0,
7700,7700,"Edmonton Waste Management Centre IPTF",,  53.594486,-113.342708,,,0,
7701,7701,"Edmonton Waste Treatment Centre MRF",,  53.598112,-113.341316,,,0,
7702,7702,"Greys Recycling EWMC",,  53.592556,-113.334334,,,0,
7703,7703,"Operations Building EWMC",,  53.592122,-113.340002,,,0,
77120,77120,"50 Street & 146 Avenue",,  53.609140,-113.416972,,,0,
77121,77121,"59A Street & 162B Avenue",,  53.625754,-113.429081,,,0,
77122,77122,"Ozerna Road & 165A Avenue",,  53.626227,-113.460555,,,0,
77124,77124,"67 Street & 129 Avenue",,  53.587576,-113.444785,,,0,
77126,77126,"50 Street & 167 Avenue",,  53.628795,-113.418709,,,0,
77130,77130,"59A Street & 167 Avenue",,  53.628707,-113.431277,,,0,
77131,77131,"50 Street & 146 Avenue",,  53.608268,-113.417336,,,0,
77134,77134,"82 Street & 180 Avenue",,  53.641982,-113.466709,,,0,
77136,77136,"87 Street & 179 Avenue",,  53.641102,-113.472815,,,0,
77137,77137,"66 Street & 167 Avenue",,  53.628833,-113.443140,,,0,
77140,77140,"50 Street & 137 Avenue",,  53.598502,-113.413732,,,0,
77141,77141,"59A Street & 167 Avenue",,  53.628601,-113.430383,,,0,
77142,77142,"50 Street & 153 Avenue",,  53.615049,-113.418360,,,0,
77146,77146,"50 Street & 153 Avenue",,  53.616520,-113.418052,,,0,
77147,77147,"76 Street & 169 Avenue",,  53.630449,-113.458970,,,0,
77149,77149,"62 Street & 167 Avenue",,  53.628790,-113.437260,,,0,
77162,77162,"Southfort Drive & South Point Shopping Fort Sask",,  53.691814,-113.218282,,,0,
77165,77165,"Southfort Drive & Falloway Wynd Fort Sask",,  53.684198,-113.231426,,,0,
77166,77166,"90 Street & 94 Avenue Fort Sask",,  53.691444,-113.234761,,,0,
77169,77169,"84 Street & 94 Avenue Fort Sask",,  53.688638,-113.238612,,,0,
77170,77170,"92 Street & 95 Avenue Fort Sask",,  53.696334,-113.223119,,,0,
77172,77172,"84 Street & Hwy 21 Fort Sask",,  53.686575,-113.236378,,,0,
77174,77174,"89 Street & 94 Avenue Fort Sask",,  53.690615,-113.235699,,,0,
77175,77175,"Southfort Drive & Condo Access Fort Sask",,  53.687512,-113.228353,,,0,
77181,77181,"63 Street & 137 Avenue",,  53.599743,-113.439319,,,0,
77182,77182,"McConachie Boulevard & 175 Avenue",,  53.636856,-113.426094,,,0,
77183,77183,"34 Street & 153 Avenue",,  53.615941,-113.393493,,,0,
77184,77184,"AB Hospital Rd One & AB Hospital Lane Four",,  53.637421,-113.376526,,,0,
77185,77185,"45 Street & 153 Avenue",,  53.615827,-113.409380,,,0,
77186,77186,"37 Street & 154 Avenue",,  53.615503,-113.398678,,,0,
77187,77187,"Ebbers Boulevard & 144 Avenue",,  53.607208,-113.406418,,,0,
77196,77196,"Ebbers Boulevard & 153 Avenue",,  53.613764,-113.399705,,,0,
7720,7720,"Clareview Road E & 129 Avenue",,  53.587854,-113.378249,,,0,
7721,7721,"88 Street & 156 Avenue",,  53.616956,-113.476303,,,0,
7722,7722,"Hyndman Road & Hyndman Crescent",,  53.577039,-113.376468,,,0,
7723,7723,"25 Street & Clareview Road E Ent",,  53.590621,-113.378953,,,0,
7724,7724,"Hermitage Road & 127 Avenue",,  53.585475,-113.405911,,,0,
7725,7725,"50 Street & 127 Avenue",,  53.585716,-113.418457,,,0,
77251,77251,"62 Street & 167 Avenue",,  53.628615,-113.436790,,,0,
77252,77252,"Northgate Mall Safeway",,  53.598588,-113.490288,,,0,
77253,77253,"66 Street & 167 Avenue",,  53.628627,-113.442644,,,0,
77254,77254,"89 Street & 180 Avenue",,  53.641440,-113.475850,,,0,
77255,77255,"84 Street & 180 Avenue",,  53.641987,-113.469420,,,0,
77257,77257,"Brintnell Boulevard & 159 Avenue",,  53.621339,-113.403425,,,0,
7726,7726,"84 Street & 160 Avenue",,  53.620391,-113.470285,,,0,
77261,77261,"50 Street & 170 Avenue",,  53.631057,-113.418359,,,0,
77262,77262,"Londonderry Mall East Entrance",,  53.602551,-113.444441,,,0,
77263,77263,"71 Street & Schonsee Drive",,  53.632954,-113.452153,,,0,
77265,77265,"Brintnell Boulevard & 163 Avenue",,  53.624924,-113.403093,,,0,
77266,77266,"59A Street & 165 Avenue",,  53.626985,-113.430010,,,0,
77267,77267,"55 Street & 165 Avenue",,  53.627642,-113.418344,,,0,
77268,77268,"54 Street & 153 Avenue",,  53.615788,-113.423432,,,0,
7727,7727,"50 Street & 137 Avenue",,  53.596381,-113.413661,,,0,
77270,77270,"50 Street & 160 Avenue",,  53.619852,-113.416811,,,0,
77271,77271,"87 Street & 177 Avenue",,  53.639078,-113.473522,,,0,
77272,77272,"87 Street & 180 Avenue",,  53.642003,-113.472237,,,0,
77273,77273,"50 Street & Brintnell Boulevard",,  53.619838,-113.415795,,,0,
77275,77275,"50 Street & Brintnell Boulevard",,  53.620416,-113.415987,,,0,
77276,77276,"87 Street & 177 Avenue",,  53.639485,-113.473130,,,0,
77277,77277,"50 Street & 137 Avenue",,  53.597428,-113.415771,,,0,
77279,77279,"47 Street & Brintnell Boulevard",,  53.619056,-113.412676,,,0,
7728,7728,"88A Street & 144 Avenue",,  53.605637,-113.477817,,,0,
77280,77280,"50 Street & 162 Avenue",,  53.621724,-113.414522,,,0,
77282,77282,"71 Street & 167 Avenue",,  53.628586,-113.450646,,,0,
77283,77283,"53 Street & 162 Avenue",,  53.623428,-113.417883,,,0,
77284,77284,"87 Street & 179 Avenue",,  53.640311,-113.472993,,,0,
77285,77285,"Miller Boulevard & 153 Avenue",,  53.615792,-113.412655,,,0,
77286,77286,"76 Street & Schonsee Drive",,  53.632271,-113.457778,,,0,
77288,77288,"48 Street & Brintnell Boulevard",,  53.619619,-113.414908,,,0,
7729,7729,"28 Street & Clareview Road",,  53.589444,-113.385022,,,0,
7730,7730,"Ozerna Road & 159A Avenue",,  53.621678,-113.447344,,,0,
7731,7731,"50 Street & 144 Avenue",,  53.606532,-113.417886,,,0,
77310,77310,"59A Street & 153 Avenue",,  53.615933,-113.433687,,,0,
77320,77320,"71 Street & 167 Avenue",,  53.628702,-113.451948,,,0,
77325,77325,"59A Street & 165 Avenue",,  53.627408,-113.431220,,,0,
7733,7733,"50 Street & Matheson Way",,  53.612039,-113.417178,,,0,
77330,77330,"58 Street & 129 Avenue",,  53.587700,-113.432652,,,0,
77331,77331,"82 Street & 137 Avenue",,  53.599490,-113.466529,,,0,
77332,77332,"50 Street & 144 Avenue",,  53.606366,-113.417566,,,0,
77333,77333,"75 Street & 139 Avenue",,  53.601593,-113.456692,,,0,
77334,77334,"82 Street & 153 Avenue",,  53.616638,-113.467675,,,0,
77335,77335,"McConachie Way & 168 Avenue",,  53.630911,-113.428734,,,0,
77337,77337,"41 Street & Brintnell Blvd",,  53.625864,-113.404797,,,0,
7734,7734,"40 Street & 134 Avenue",,  53.594730,-113.401662,,,0,
77340,77340,"Northgate Mall Entrance",,  53.598380,-113.487290,,,0,
77342,77342,"74 Street & 137 Avenue",,  53.599511,-113.455169,,,0,
77343,77343,"Londonderry Mall North Entrance",,  53.603432,-113.445770,,,0,
77346,77346,"Manning Drive & 153 Avenue",,  53.614691,-113.404218,,,0,
77348,77348,"59A Street & 165 Avenue",,  53.627325,-113.430549,,,0,
7735,7735,"Ozerna Road & 163 Avenue",,  53.625133,-113.448038,,,0,
77350,77350,"74 Street & 137 Avenue",,  53.599795,-113.455981,,,0,
77353,77353,"75 Street & 138A Avenue",,  53.601296,-113.456971,,,0,
77356,77356,"Northgate Mall Wal Mart",,  53.597394,-113.486627,,,0,
7736,7736,"82 Street & 160 Avenue",,  53.620737,-113.466083,,,0,
7737,7737,"90 Street & 164 Avenue",,  53.626265,-113.480641,,,0,
7738,7738,"72 Street & 144 Avenue",,  53.606400,-113.450813,,,0,
7739,7739,"24 Street & 136 Avenue",,  53.597980,-113.379434,,,0,
77405,77405,"70 Street & 153 Avenue",,  53.615945,-113.449352,,,0,
7741,7741,"95 Street & 165 Avenue",,  53.625491,-113.486947,,,0,
7742,7742,"Hermitage Road & 128 Avenue",,  53.588223,-113.409239,,,0,
77422,77422,"50 Street & 167 Avenue",,  53.628540,-113.414419,,,0,
77423,77423,"70 Street & 137 Avenue",,  53.599500,-113.448839,,,0,
77424,77424,"McConachie Way & McConachie Drive",,  53.632233,-113.424691,,,0,
77425,77425,"30 Street & 153 Avenue",,  53.615914,-113.383983,,,0,
77427,77427,"63 Street & 137 Avenue",,  53.599452,-113.438386,,,0,
77428,77428,"McConachie Drive & McConachie Way",,  53.632653,-113.424807,,,0,
77429,77429,"Brintnell Boulevard & 167 Avenue",,  53.628325,-113.405359,,,0,
77430,77430,"30 Street & 153 Avenue",,  53.616061,-113.385229,,,0,
77431,77431,"70 Street & 137 Avenue",,  53.599863,-113.449434,,,0,
77433,77433,"37 Street & 157 Avenue",,  53.617669,-113.397721,,,0,
77434,77434,"Ebbers Boulevard & Ebbers Way S",,  53.609220,-113.403198,,,0,
77435,77435,"McConachie Boulevard & 176 Avenue",,  53.639065,-113.427268,,,0,
77436,77436,"50 Street & 167 Avenue",,  53.628243,-113.411979,,,0,
7744,7744,"Howson Crescent & Hooke Road",,  53.583566,-113.380410,,,0,
77440,77440,"66 Street & 137 Avenue",,  53.599507,-113.442464,,,0,
77441,77441,"Victoria Trail & 153 Avenue",,  53.616176,-113.378756,,,0,
7745,7745,"Hunt Road & Hermitage Road",,  53.579865,-113.387361,,,0,
77455,77455,"50 Street & 167 Avenue",,  53.628791,-113.412462,,,0,
77459,77459,"Lowes Access & 158 Avenue",,  53.618984,-113.395473,,,0,
77460,77460,"34 Street & 153 Avenue",,  53.615523,-113.392976,,,0,
7747,7747,"27 Street & 139 Avenue",,  53.602735,-113.385139,,,0,
7748,7748,"97 Street & 165 Avenue",,  53.626287,-113.491649,,,0,
7750,7750,"87 Street & 137 Avenue",,  53.599692,-113.475269,,,0,
77508,77508,"73A Street & 153 Avenue",,  53.615780,-113.454612,,,0,
7751,7751,"90 Street & 164 Avenue",,  53.626114,-113.479812,,,0,
7752,7752,"Miller Boulevard & Matheson Way",,  53.610053,-113.412520,,,0,
7753,7753,"88 Street & 158 Avenue",,  53.618712,-113.475237,,,0,
7754,7754,"Northgate Lion Centre",,  53.602373,-113.458345,,,0,
7755,7755,"84 Street & 160 Avenue",,  53.621078,-113.470117,,,0,
7756,7756,"Clareview Road & 132A Avenue",,  53.593337,-113.384976,,,0,
7757,7757,"50 Street & 134 Avenue",,  53.594621,-113.414384,,,0,
7758,7758,"40 Street & Hermitage Road",,  53.586852,-113.407653,,,0,
7759,7759,"Kirkness Road & 151 Avenue",,  53.613704,-113.382385,,,0,
7760,7760,"50 Street & Hermitage Road",,  53.590211,-113.417627,,,0,
77601,77601,"55 Street & 162A Avenue",,  53.625446,-113.421142,,,0,
77606,77606,"68 Street & 137 Avenue",,  53.599532,-113.446029,,,0,
77607,77607,"McConachie Drive & McConachie Boulevard",,  53.634360,-113.427640,,,0,
77608,77608,"57 Street & 170 Avenue",,  53.631189,-113.421196,,,0,
77609,77609,"39 Street & 167 Avenue",,  53.626553,-113.400908,,,0,
7761,7761,"Miller Boulevard & 145 Avenue",,  53.608111,-113.414937,,,0,
77610,77610,"71 Street & 170 Avenue",,  53.630828,-113.451455,,,0,
77613,77613,"55 Street & 167 Avenue",,  53.628541,-113.417885,,,0,
77615,77615,"Ebbers Boulevard & Ebbers Way N",,  53.611659,-113.399501,,,0,
77619,77619,"50 Street & 162A Avenue",,  53.623588,-113.412328,,,0,
7762,7762,"10 Street & 167 Avenue",,  53.628576,-113.355976,,,0,
77622,77622,"58 Street & 137 Avenue",,  53.599650,-113.430845,,,0,
77627,77627,"37 Street & 158 Avenue",,  53.618296,-113.397983,,,0,
7763,7763,"81 Street & 164 Avenue",,  53.625346,-113.466906,,,0,
77637,77637,"54 Street & Hollick Kenyon Way",,  53.619105,-113.421115,,,0,
7764,7764,"Henry Avenue & Hermitage Road",,  53.584616,-113.403069,,,0,
77645,77645,"34 Street & 158 Avenue",,  53.618738,-113.393707,,,0,
77648,77648,"71 Street & Schonsee Drive",,  53.632450,-113.452431,,,0,
77649,77649,"50 Street & 167 Avenue",,  53.628807,-113.415659,,,0,
7765,7765,"Ozerna Road & 162 Avenue",,  53.623602,-113.447238,,,0,
77653,77653,"McConachie Drive & McConachie Boulevard",,  53.634829,-113.427480,,,0,
7766,7766,"36 Street & 144 Avenue",,  53.606289,-113.396082,,,0,
77678,77678,"Ebbers Boulevard & Ebbers Court",,  53.609516,-113.402932,,,0,
7769,7769,"Miller Boulevard & Matheson Way",,  53.610628,-113.411752,,,0,
77697,77697,"45 Street & 153 Avenue",,  53.615497,-113.408320,,,0,
7770,7770,"95 Street & 165 Avenue",,  53.627288,-113.486953,,,0,
7771,7771,"Hyndman Crescent W Ent & Hermitage Road",,  53.579504,-113.380173,,,0,
7772,7772,"84 Street & 167 Avenue",,  53.628817,-113.470965,,,0,
7773,7773,"Hunt Road & Hermitage Road",,  53.579507,-113.386645,,,0,
7774,7774,"Fort Road & Yellowhead Trail",,  53.580839,-113.452800,,,0,
7775,7775,"Ozerna Road & 163 Avenue",,  53.624695,-113.448067,,,0,
7776,7776,"Homestead Crescent & Hermitage Road",,  53.583596,-113.399692,,,0,
7777,7777,"38 Street & 137 Avenue",,  53.598574,-113.401206,,,0,
7778,7778,"Victoria Trail & Clareview Road",,  53.589804,-113.385645,,,0,
7779,7779,"84 Street & 162 Avenue nearside",,  53.624875,-113.473669,,,0,
7780,7780,"91 Street & Klarvatten Road",,  53.630080,-113.480942,,,0,
77801,77801,"66 Street & 153 Avenue",,  53.615696,-113.441630,,,0,
77802,77802,"50 Street & 153 Avenue",,  53.615935,-113.420557,,,0,
77817,77817,"70 Street & 153 Avenue",,  53.615753,-113.448501,,,0,
77818,77818,"66 Street & 153 Avenue",,  53.615952,-113.444886,,,0,
7782,7782,"74 Street & 161A Avenue",,  53.622256,-113.456220,,,0,
77821,77821,"Ebbers Boulevard & 153 Avenue",,  53.613619,-113.399379,,,0,
7783,7783,"84 Street & 162 Avenue",,  53.623341,-113.472040,,,0,
77830,77830,"Lowes Access & 158 Avenue",,  53.619159,-113.396145,,,0,
7785,7785,"34 Street & Kirkness Road",,  53.609342,-113.393193,,,0,
77851,77851,"McConachie Boulevard & 175 Avenue",,  53.636309,-113.426410,,,0,
77859,77859,"Ebbers Boulevard & Ebbers Crescent",,  53.611334,-113.400037,,,0,
77860,77860,"37 Street & 154 Avenue",,  53.615091,-113.399546,,,0,
7787,7787,"88 Street & 156 Avenue",,  53.616282,-113.476562,,,0,
77870,77870,"61 Street & McConachie Boulevard",,  53.640036,-113.429798,,,0,
7788,7788,"Huffman Crescent W Ent & Hermitage Road",,  53.581762,-113.390839,,,0,
7789,7789,"84 Street & 158 Avenue",,  53.619148,-113.470315,,,0,
7790,7790,"32 Street & Kirkness Road",,  53.609669,-113.389544,,,0,
7791,7791,"Kirkness Road & 150 Avenue",,  53.612918,-113.383515,,,0,
7792,7792,"41 Street & 134 Avenue",,  53.594813,-113.403842,,,0,
7793,7793,"91 Street & 132 Avenue",,  53.592017,-113.481528,,,0,
77931,77931,"50 Street & 162A Avenue",,  53.623022,-113.412961,,,0,
7795,7795,"91 Street & 166 Avenue",,  53.627895,-113.481648,,,0,
7796,7796,"50 Street & Matheson Way",,  53.611765,-113.418042,,,0,
7797,7797,"95 Street & 167 Avenue",,  53.628685,-113.486501,,,0,
7798,7798,"Hyndman Crescent E Ent & Hermitage Road",,  53.579747,-113.377276,,,0,
7799,7799,"74 Street & 161A Avenue",,  53.622598,-113.458481,,,0,
7801,7801,"87 Street & 175 Avenue",,  53.636821,-113.474145,,,0,
7802,7802,"82 Street & 162 Avenue",,  53.623396,-113.467488,,,0,
7803,7803,"73 Street & Ozerna Road",,  53.627086,-113.454454,,,0,
7804,7804,"73 Street & 164 Avenue",,  53.625255,-113.454113,,,0,
7806,7806,"45 Street & Brintnell Boulevard",,  53.618814,-113.408733,,,0,
7807,7807,"45 Street & Brintnell Boulevard",,  53.618805,-113.407530,,,0,
7808,7808,"50 Street & McLeod Road",,  53.613326,-113.418327,,,0,
7809,7809,"71 Street & Ozerna Road",,  53.627671,-113.451000,,,0,
7811,7811,"82 Street & 162 Avenue",,  53.623814,-113.467341,,,0,
7812,7812,"61 Street & 165 Avenue",,  53.627413,-113.435318,,,0,
7813,7813,"54B Street & 162 Avenue",,  53.623713,-113.421226,,,0,
7814,7814,"87 Street & 175 Avenue",,  53.637591,-113.473988,,,0,
7815,7815,"72 Street & Ozerna Road",,  53.627340,-113.453433,,,0,
7816,7816,"60 Street & 165 Avenue",,  53.627306,-113.431714,,,0,
7817,7817,"71 Street & Ozerna Road",,  53.627554,-113.450853,,,0,
